norm_dist,PU_orig_row,Si1_orig_row,A_Cell_D,Si1_A_Cell_D,delta_A_Cell_D,C_Barrier_Thx,Si1_C_Barrier_Thx,delta_C_Barrier_Thx,E_Barrier_Outer_Thx,Si1_E_Barrier_Outer_Thx,delta_E_Barrier_Outer_Thx,F_ThermalResin_Thx,Si1_F_ThermalResin_Thx,delta_F_ThermalResin_Thx,PU_TP_NoTP,Si1_TP_NoTP,delta_TP_NoTP,PU_MaxT_TB,Si1_MaxT_TB,delta_MaxT_TB,PU_MaxT_Adj,Si1_MaxT_Adj,delta_MaxT_Adj,PU_MaxT_Adj_Y,Si1_MaxT_Adj_Y,delta_MaxT_Adj_Y,PU_MaxT_Adj_Z,Si1_MaxT_Adj_Z,delta_MaxT_Adj_Z,PU_Max_Power,Si1_Max_Power,delta_Max_Power,PU_Time_MaxT,Si1_Time_MaxT,delta_Time_MaxT,PU_Time_Max_Power,Si1_Time_Max_Power,delta_Time_Max_Power,same_class
0.09374232955556273,145,71,9.180279841,8.752161841,-0.42811800000000133,1.566330371,1.467544847,-0.09878552399999996,1.101986336,1.210559771,0.10857343500000005,0.942498924,0.912920274,-0.02957865000000004,0,0,0.0,317.9625796,313.6089676,-4.353611999999998,283.7836734,284.3520239,0.5683505000000082,-0.000661071,0.000209654,0.0008707249999999999,0.055294625,0.055424328,0.00012970300000000184,806.0912789,791.1412561,-14.950022800000056,161.5,161.3,-0.19999999999998863,72.1,70.1,-2.0,1
0.10278226577847693,230,227,8.330999402,8.14737947,-0.18361993199999915,1.179255136,1.285340297,0.10608516099999998,2.802706066,2.657002323,-0.14570374299999989,0.56036355,0.63365998,0.07329642999999997,1,0,-1.0,321.7165742,308.9991915,-12.71738270000003,810.5004117,317.2983068,-493.2021049,-0.000199125,-0.000194535,4.5900000000000086e-06,0.045997875,0.041435849,-0.004562026000000004,822.7412954,787.0897567,-35.65153870000006,143.000001,162.2,19.19999899999999,72.9,72.7,-0.20000000000000284,0
0.10279607832788823,48,222,13.43030129,13.90552133,0.47522003999999995,0.839720755,0.685101367,-0.15461938799999997,2.969632058,2.992163054,0.02253099599999997,2.481108127,2.420413309,-0.060694817999999984,1,1,0.0,410.406597,414.1651556,3.758558600000015,560.3518301,583.205975,22.854144899999937,-0.032987358,-0.015908936,0.017078422000000003,0.031680928,0.031479384,-0.00020154399999999795,1205.811017,1215.393586,9.582568999999921,210.000001,206.000001,-4.0,91.5,92.9,1.4000000000000057,1
0.10505233647809185,185,132,10.47135777,10.50618204,0.034824270000001434,1.172157031,1.055547156,-0.11660987499999997,2.41710613,2.549243282,0.13213715199999987,1.343814337,1.238344895,-0.10546944199999997,1,0,-1.0,353.8265793,351.3714815,-2.455097799999976,612.6093,284.9724693,-327.63683069999996,0.000757902,0.002281541,0.0015236390000000002,0.02652657,0.055381991,0.028855421,967.0293795,954.25205,-12.77732949999995,181.0,193.4,12.400000000000006,81.8,81.9,0.10000000000000853,0
0.10893617486226907,195,7,13.97991519,14.45889967,0.4789844799999994,0.960052693,1.003030175,0.042977481999999956,2.875245206,2.999787974,0.12454276799999997,1.842322884,1.72359812,-0.1187247640000002,1,0,-1.0,410.1406866,401.9500636,-8.19062299999996,829.2875357,277.9786148,-551.3089209,-0.035055844,0.002466258,0.037522102,0.029610276,0.055231155,0.025620878999999996,1226.467227,1197.645034,-28.822193000000198,218.000001,238.3,20.299999000000014,94.3,97.1,2.799999999999997,0
0.10906361145126978,197,5,9.984331748,9.277227738,-0.7071040100000001,1.216312983,1.211448606,-0.004864376999999864,2.517324343,2.543938484,0.026614141000000036,2.300818584,2.42540283,0.12458424599999995,0,0,0.0,351.0946793,336.3691273,-14.725551999999993,284.0806876,282.5199847,-1.560702899999967,-0.001683208,-0.000668342,0.0010148660000000001,0.055402699,0.055374813,-2.78859999999978e-05,927.4231178,871.2643327,-56.158785100000046,189.9,186.7,-3.200000000000017,80.2,76.1,-4.1000000000000085,1
0.11208858186511134,163,129,13.5566024,13.38759806,-0.16900433999999898,0.988948534,0.910701055,-0.07824747900000006,2.466286287,2.653438927,0.18715263999999987,1.519676309,1.579153058,0.059476748999999884,1,0,-1.0,405.7873114,397.1443206,-8.642990800000007,547.7456011,281.1702632,-266.5753379,-0.037922975,-0.00032554,0.037597435,0.031327675,0.055420896,0.024093220999999998,1216.629005,1155.942836,-60.68616900000006,217.000001,218.1,1.0999989999999968,92.5,92.6,0.09999999999999432,0
0.11750402152690706,119,153,9.881964238,9.433376644,-0.44858759399999926,1.099430224,1.125333942,0.02590371799999991,2.673421705,2.728304454,0.0548827489999999,1.892218877,2.088797935,0.1965790580000002,1,0,-1.0,353.550196,340.1415726,-13.40862340000001,879.9395417,316.668974,-563.2705676999999,0.001665293,0.000226685,-0.001438608,0.028785779,0.04329674,0.014510961,938.9059654,894.0838903,-44.822075100000006,178.000001,177.6,-0.40000100000000316,79.2,76.7,-2.5,0
0.12301826714972934,143,172,8.913048729,9.511881013,0.5988322840000002,1.551780237,1.512343463,-0.0394367739999999,1.182620567,1.362870891,0.18025032399999996,0.50396045,0.527751454,0.023791004000000004,0,0,0.0,311.0863501,322.1636686,11.07731849999999,282.7727655,284.0944279,1.3216624000000365,0.001068381,-0.001600529,-0.00266891,0.055314236,0.055416287,0.00010205099999999884,790.8323914,844.7702513,53.937859900000035,160.4,180.0,19.599999999999994,71.1,81.3,10.200000000000003,1
0.12529666370359083,180,159,8.012492482,8.014357747,0.0018652649999992832,0.507165801,0.539256138,0.03209033700000008,1.258800718,1.149211025,-0.10958969299999999,2.126281011,1.906145509,-0.2201355020000002,1,1,0.0,363.5910252,458.1224741,94.53144889999999,576.2690931,676.9343431,100.66525000000001,-0.000191162,0.000191209,0.000382371,0.050275672,0.002103299,-0.048172373,913.8094743,917.9595635,4.150089199999911,92.000001,76.000001,-16.0,70.5,62.4,-8.100000000000001,1
0.1270088934974365,156,174,13.9319673,13.94250716,0.010539859999999734,1.049997399,0.961701172,-0.08829622699999995,2.181545924,2.241094065,0.059548141000000054,2.226610357,2.456377205,0.2297668479999997,1,0,-1.0,411.2173031,408.4998075,-2.7174956000000066,611.6297869,284.0261224,-327.6036645,-0.023401298,-0.000339413,0.023061885,0.030862582,0.055242433,0.024379851,1253.267641,1208.536545,-44.73109599999998,206.000001,230.7,24.69999899999999,93.0,94.9,1.9000000000000057,0
0.1277562297776622,147,196,11.46218297,11.92889038,0.4667074099999997,0.939764217,0.795902742,-0.14386147500000002,2.979647604,2.825672635,-0.15397496900000007,2.404168149,2.335557432,-0.06861071700000032,0,0,0.0,379.37083,384.979147,5.6083169999999996,284.3519708,282.7719893,-1.5799815000000308,0.001387023,0.000289072,-0.001097951,0.055213053,0.055211864,-1.1889999999986633e-06,1066.190154,1071.837244,5.647090000000162,204.8,209.1,4.299999999999983,83.9,84.9,1.0,1
0.13287037677007826,33,13,11.5994219,11.90366821,0.3042463099999999,0.532842525,0.573073028,0.040230503000000084,1.438647501,1.410814098,-0.027833403000000034,2.239986514,2.489698147,0.249711633,1,1,0.0,411.5364314,414.2164946,2.6800631999999496,530.8239888,794.7020064,263.8780175999999,-0.003650862,-0.002019092,0.0016317699999999998,0.04858455,0.042977813,-0.0056067370000000005,1152.54659,1152.382785,-0.16380499999991116,110.000001,121.000001,11.0,86.2,88.2,2.0,1
0.13324360210026076,161,68,10.51252552,9.846369757,-0.6661557630000008,1.623057067,1.440450919,-0.18260614799999986,1.327445982,1.239013635,-0.08843234699999991,0.666895059,0.702533181,0.03563812199999994,0,1,1.0,331.4010114,331.5178937,0.11688229999998612,281.0490288,862.0830784,581.0340496,0.002282969,-0.005451213,-0.007734182,0.055399294,0.043372693,-0.012026601000000005,905.6374982,873.9810357,-31.656462499999975,187.7,151.000001,-36.69999899999999,84.7,74.4,-10.299999999999997,0
0.1361819273675063,96,225,15.91794723,15.24591033,-0.6720369000000002,0.957779805,0.757891799,-0.199888006,2.284616635,2.309830938,0.02521430300000027,2.397299451,2.470068334,0.07276888300000017,1,1,0.0,434.6506361,430.9174224,-3.7332136999999648,521.6264921,596.1069445,74.4804524000001,-0.000388799,0.000371998,0.000760797,0.037713479,0.039803759,0.00209028,1410.504023,1346.30673,-64.19729299999995,229.000001,200.000001,-29.0,100.3,99.0,-1.2999999999999972,1
0.13835784080217356,173,155,15.98158308,15.94533773,-0.03624534999999973,1.187326118,1.016142564,-0.17118355400000018,1.207313101,1.12429307,-0.083020031,1.962283103,1.763414489,-0.198868614,0,1,1.0,430.888746,435.8663527,4.977606699999967,281.752425,632.6739325,350.92150749999996,-0.00039039,-0.005063286,-0.004672896,0.055077265,0.042453702,-0.012623562999999997,1348.501327,1375.465016,26.96368900000016,231.6,172.000001,-59.599999,95.7,96.2,0.5,0
0.13890971161716759,118,157,11.69171969,11.87373144,0.18201175000000092,1.10711204,0.994706936,-0.11240510400000003,2.243685465,2.015208437,-0.22847702799999992,2.386163796,2.454258806,0.06809500999999996,0,0,0.0,379.7768035,384.4798323,4.70302879999997,282.3695033,283.5410884,1.1715850999999589,0.001415715,-0.001438466,-0.002854181,0.055214871,0.055368554,0.00015368300000000168,1073.224583,1083.083671,9.859088000000156,206.3,211.1,4.799999999999983,85.3,86.4,1.1000000000000085,1
0.14020055905699222,137,228,11.96451925,11.83832745,-0.12619180000000085,0.977477138,0.793660321,-0.18381681700000008,2.877955673,2.823147853,-0.054807820000000174,1.662897407,1.864174514,0.2012771069999999,0,0,0.0,382.6934564,383.0124727,0.31901629999998704,283.2278577,320.8138882,37.58603049999999,0.000289963,0.002581274,0.0022913110000000003,0.055296483,0.055283585,-1.28979999999973e-05,1089.018866,1070.501301,-18.517564999999877,205.2,203.5,-1.6999999999999886,85.8,86.3,0.5,1
0.14158992124608866,115,226,10.60895805,11.42344303,0.8144849799999996,1.286467086,1.122037269,-0.16442981700000003,1.737465949,1.716698297,-0.02076765199999997,2.073143277,2.179040196,0.10589691900000009,0,0,0.0,357.5419643,373.648415,16.106450699999982,328.6705566,283.6089072,-45.06164940000002,0.002304666,0.002487925,0.00018325900000000029,0.055405992,0.055393608,-1.238400000000417e-05,974.0081231,1036.290819,62.28269590000002,177.9,204.1,26.19999999999999,83.2,85.6,2.3999999999999915,1
0.14299257573423882,52,17,13.81225562,13.15044621,-0.66180941,1.278013041,1.16594142,-0.1120716209999999,1.30677945,1.226932391,-0.079847059,2.439894897,2.253377731,-0.1865171659999998,1,1,0.0,404.8669592,400.5222103,-4.344748900000013,582.7382892,798.3703781,215.63208889999999,0.037313372,0.043786728,0.0064733559999999996,0.035968746,0.038672949,0.0027042029999999953,1167.300532,1129.194861,-38.10567100000003,200.000001,188.000001,-12.0,88.0,86.4,-1.5999999999999943,1
0.14327406690760497,77,89,10.04618612,10.00289377,-0.04329234999999976,1.204656137,1.365863857,0.16120771999999994,1.681317953,1.491217076,-0.1901008769999999,2.36586938,2.239527467,-0.12634191300000008,1,0,-1.0,357.2749129,345.5326763,-11.742236600000012,574.559047,284.9538437,-289.60520329999997,0.000242005,0.001686456,0.001444451,0.040414793,0.055215137,0.014800344,948.4531793,908.7941441,-39.65903519999995,160.000001,188.0,27.999999000000003,81.0,81.9,0.9000000000000057,0
0.14511911672289046,120,100,8.077111528,8.172744691,0.09563316300000047,0.512140297,0.524030106,0.011889809000000029,1.153069751,1.188614013,0.03554426199999994,1.02264498,0.736069728,-0.2865752519999999,1,1,0.0,434.8377633,389.6045393,-45.23322400000001,557.8196782,521.3323174,-36.48736080000003,0.000192778,-0.000585506,-0.000778284,-0.000192778,0.00526955,0.005462328,937.7557237,931.7842166,-5.97150709999994,73.000001,75.000001,2.0,62.4,62.5,0.10000000000000142,1
0.14589086570199983,38,6,14.19757507,13.88514749,-0.3124275799999996,0.784718346,0.708211121,-0.07650722499999996,2.629447057,2.843611137,0.21416407999999976,2.368650868,2.21911424,-0.1495366279999999,1,1,0.0,425.4487736,412.7974615,-12.651312099999984,834.7074491,668.1009903,-166.60645879999993,0.001728948,-0.001013936,-0.002742884,0.037691056,0.030756066,-0.006934990000000002,1293.451234,1216.364805,-77.08642900000018,170.000001,195.000001,25.0,92.3,93.1,0.7999999999999972,1
0.14641370650957936,203,124,10.58497393,10.09776407,-0.4872098600000001,1.203193646,1.161073593,-0.04212005299999988,2.303839371,2.057503871,-0.24633549999999982,0.928335897,0.971938552,0.043602655000000046,0,1,1.0,351.8519299,343.854022,-7.99790790000003,320.8520094,907.5644526,586.7124432,0.002299268,0.000243294,-0.0020559740000000003,0.055341219,0.039170334,-0.016170884999999996,964.4070009,932.5873163,-31.81968459999996,186.0,168.000001,-17.999999000000003,82.3,80.9,-1.3999999999999915,0
0.14717149255027662,149,65,8.343391202,8.086292454,-0.2570987479999989,1.466429671,1.308219549,-0.15821012200000006,1.269276384,1.467327805,0.19805142099999995,0.5519769,0.670358546,0.11838164600000001,1,1,0.0,311.1324763,318.7919878,7.659511500000008,618.4117366,989.5260725,371.1143359,-0.000199435,-0.000579022,-0.000379587,0.04407508,0.046128733,0.0020536529999999956,786.2336651,785.8114136,-0.42225150000001577,148.000001,141.000001,-7.0,72.3,73.1,0.7999999999999972,1
0.15027577929686947,188,126,8.515256571,8.648994566,0.1337379950000006,1.434159964,1.206118421,-0.228041543,2.27258893,2.450512006,0.1779230759999999,1.072107471,1.118300977,0.04619350600000005,0,1,1.0,316.0028412,323.0028969,7.0000557000000185,283.0586195,956.5920886,673.5334691,0.000203732,0.000207075,3.3429999999999983e-06,0.055457484,0.041207875,-0.014249609000000003,798.4599287,834.7872083,36.3272796,171.9,165.000001,-6.899999000000008,73.8,74.1,0.29999999999999716,0
0.15161831117455477,104,192,13.59199525,13.55547571,-0.03651954000000046,1.242046715,1.222507141,-0.01953957400000017,1.510642952,1.225656791,-0.28498616099999996,1.142046223,1.180724894,0.038678671,0,1,1.0,397.2790386,397.18294,-0.09609860000000481,280.7758845,819.1930564,538.4171719000001,-0.00033065,0.047811865,0.048142515000000004,0.05519395,0.035941333,-0.019252617,1218.7076,1146.234909,-72.47269099999994,212.4,204.000001,-8.399999000000008,94.2,87.9,-6.299999999999997,0
0.1525332183482609,166,74,11.0866684,10.42939501,-0.6572733900000003,1.577189286,1.336014985,-0.24117430100000004,1.335943319,1.420025805,0.08408248600000001,0.708844733,0.716988638,0.008143905000000062,0,1,1.0,342.8530467,342.2103804,-0.6426662999999735,278.9455385,946.1754227,667.2298842,-0.000268017,-0.000251585,1.643199999999998e-05,0.055355725,0.040505185,-0.014850540000000002,947.6333682,938.9204532,-8.712914999999953,193.8,169.000001,-24.799999000000014,87.5,83.6,-3.9000000000000057,0
0.15417322635748326,42,88,9.79563474,9.264649103,-0.5309856370000006,1.236096836,1.003301051,-0.23279578499999998,2.995137414,2.850979997,-0.14415741700000018,1.599804221,1.584454642,-0.015349579000000002,0,1,1.0,341.8140585,340.3354162,-1.47864229999999,282.0191344,555.3193516,273.3002172,0.001650185,0.000222466,-0.001427719,0.055331668,0.037596796,-0.017734872,893.8991446,902.8306336,8.931489000000056,190.5,157.000001,-33.499999,78.8,75.7,-3.0999999999999943,0
0.15551495707051852,85,131,13.53521044,13.58201215,0.04680171000000044,0.975158004,0.891824261,-0.08333374299999996,2.45834952,2.729308988,0.27095946800000004,0.857210104,0.948355402,0.09114529800000004,1,0,-1.0,401.5007221,397.6521512,-3.848570900000027,560.0153147,282.5292595,-277.48605519999995,0.02666765,-0.0003304,-0.026998050000000003,0.031935334,0.055173221,0.023237887,1210.748474,1165.643594,-45.104880000000094,198.000001,213.3,15.299999000000014,91.0,93.3,2.299999999999997,0
0.1560501773718538,233,18,9.281090096,10.24682028,0.9657301839999999,1.105456055,0.921435014,-0.18402104100000005,2.87261737,2.80632519,-0.06629218000000003,0.688561222,0.668970615,-0.019590607000000038,1,1,0.0,337.1575381,349.0689651,11.911427000000003,872.4647098,831.7834309,-40.68127890000005,0.000222877,0.000247021,2.4144000000000005e-05,0.047472854,0.033347768,-0.014125086000000002,894.222553,945.2323661,51.00981310000009,149.000001,161.000001,12.0,75.6,80.1,4.5,1
0.16118923729533022,152,235,14.59148135,13.9608088,-0.6306725499999999,1.002475245,0.786303707,-0.2161715380000001,2.446538666,2.527042609,0.08050394300000008,2.093411607,1.934800543,-0.15861106400000025,0,1,1.0,419.111486,413.5130954,-5.598390600000016,284.5845954,819.5131618,534.9285664,0.000355637,0.006457535,0.0061018980000000006,0.055134049,0.02752949,-0.027604558999999997,1285.116186,1225.80827,-59.30791599999998,236.9,201.000001,-35.89999900000001,96.9,94.0,-2.9000000000000057,0
0.16210445619809438,50,31,15.85822607,15.10141638,-0.7568096900000008,0.602909739,0.521750771,-0.081158968,2.433992627,2.21088038,-0.22311224699999999,1.030525901,0.943518921,-0.08700698000000007,1,1,0.0,448.1576114,437.7442284,-10.41338300000001,557.7474919,847.884353,290.13686110000003,0.005809586,0.002578699,-0.0032308870000000004,0.045314773,0.043837875,-0.0014768980000000043,1495.851653,1404.801538,-91.050115,176.000001,155.000001,-21.0,99.0,95.3,-3.700000000000003,1
0.16395689507243597,51,8,13.56362331,13.33534914,-0.2282741700000006,1.086477729,0.792727938,-0.2937497910000001,2.095301205,1.969203664,-0.12609754100000026,1.956604525,1.975665307,0.019060782000000165,0,1,1.0,405.3222588,412.2865544,6.964295600000014,283.296562,792.2907573,508.9941953,-0.000329941,0.023669062,0.023999003,0.055135062,0.034044541,-0.021090521,1221.422603,1222.357589,0.9349859999999808,219.2,180.000001,-39.19999899999999,91.8,91.8,0.0,0
0.1648386453838584,32,20,9.080830208,8.186490662,-0.8943395459999994,1.990215089,1.91811608,-0.07209900900000021,2.322999861,2.249524305,-0.073475556,2.327953945,2.109970561,-0.21798338400000006,0,0,0.0,303.1515201,290.2857717,-12.86574840000003,265.0104704,264.2801914,-0.7302789999999959,0.000217871,0.001368586,0.001150715,0.055419585,0.055317227,-0.00010235800000000378,762.4401279,712.4012227,-50.038905200000045,193.5,183.3,-10.199999999999989,79.0,74.0,-5.0,1
0.1678226336925798,184,125,8.915445738,8.708921383,-0.20652435500000088,1.416715016,1.217888925,-0.19882609099999993,2.439425496,2.202329544,-0.23709595200000022,0.814823221,0.724420579,-0.09040264200000003,0,1,1.0,318.9446982,321.563582,2.618883799999992,283.4693717,941.1321635,657.6627918,0.000213736,0.008134347,0.007920611,0.055321976,0.041923173,-0.013398803,825.8973772,836.9635358,11.066158599999994,176.8,155.000001,-21.799999000000014,75.0,74.3,-0.7000000000000028,0
0.16843718180731576,190,223,15.02318617,15.688585,0.6653988299999991,0.980430757,0.729993555,-0.2504372020000001,2.595102463,2.501334394,-0.09376806899999979,2.363776672,2.479323164,0.115546492,0,1,1.0,423.6334708,431.9904517,8.356980899999996,283.8761508,543.075099,259.1989482,0.00036643,-0.001149194,-0.0015156240000000001,0.055232231,0.040987928,-0.014244303,1313.006201,1369.333208,56.327007000000094,247.8,209.000001,-38.799999000000014,98.4,100.4,2.0,0
0.1685657349166185,54,23,12.84982617,13.0535609,0.20373473000000075,1.056834817,1.034229167,-0.022605650000000033,2.885198342,2.56977531,-0.315423032,2.133366649,2.151037919,0.017671270000000128,0,0,0.0,391.0113908,389.8942223,-1.1171684999999911,279.6127966,277.4001598,-2.212636800000041,-0.000312096,-0.000317189,-5.093000000000014e-06,0.055214417,0.055345445,0.0001310279999999983,1129.600885,1115.983557,-13.617328000000043,216.5,223.3,6.800000000000011,89.1,92.2,3.1000000000000085,1
0.17099272740659413,114,194,15.6918248,15.96007833,0.26825353000000085,1.175302516,0.943168992,-0.23213352399999987,1.48124605,1.678329184,0.1970831340000001,0.637135737,0.512505813,-0.12462992400000006,0,0,0.0,422.3069902,426.5300513,4.223061100000052,281.533415,281.0729357,-0.4604792999999745,-0.000383146,-0.000389852,-6.705999999999986e-06,0.055336476,0.05503964,-0.0002968360000000017,1391.581811,1402.0402,10.458388999999897,229.9,234.1,4.199999999999989,104.5,102.3,-2.200000000000003,1
